station,datetime,start_forecast,end_forecast
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-04 20:00:00,13.0,9.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-04 21:00:00,7.0,8.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-04 22:00:00,9.0,8.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-04 23:00:00,8.0,9.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 00:00:00,3.0,4.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 01:00:00,2.0,3.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 02:00:00,4.0,3.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 03:00:00,4.0,2.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 04:00:00,2.0,3.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 05:00:00,1.0,2.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 06:00:00,1.0,2.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 07:00:00,3.0,6.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 08:00:00,4.0,8.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 09:00:00,5.0,9.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 10:00:00,4.0,9.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 11:00:00,6.0,9.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 12:00:00,7.0,8.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 13:00:00,7.0,7.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 14:00:00,7.0,7.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 15:00:00,9.0,5.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 16:00:00,8.0,4.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 17:00:00,8.0,10.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 18:00:00,10.0,11.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 19:00:00,9.0,10.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 20:00:00,14.0,6.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 21:00:00,10.0,9.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 22:00:00,6.0,6.0
South Waterfront Walkway - Sinatra Dr & 1 St,2022-08-05 23:00:00,6.0,8.0
W 21 St & 6 Ave,2022-08-01 00:00:00,3.0,4.0
W 21 St & 6 Ave,2022-08-01 01:00:00,0.0,1.0
W 21 St & 6 Ave,2022-08-01 02:00:00,-0.0,1.0
W 21 St & 6 Ave,2022-08-01 03:00:00,0.0,1.0
W 21 St & 6 Ave,2022-08-01 04:00:00,1.0,1.0
W 21 St & 6 Ave,2022-08-01 05:00:00,2.0,3.0
W 21 St & 6 Ave,2022-08-01 06:00:00,2.0,6.0
W 21 St & 6 Ave,2022-08-01 07:00:00,9.0,12.0
W 21 St & 6 Ave,2022-08-01 08:00:00,18.0,24.0
W 21 St & 6 Ave,2022-08-01 09:00:00,22.0,32.0
W 21 St & 6 Ave,2022-08-01 10:00:00,22.0,33.0
W 21 St & 6 Ave,2022-08-01 11:00:00,22.0,27.0
W 21 St & 6 Ave,2022-08-01 12:00:00,20.0,20.0
W 21 St & 6 Ave,2022-08-01 13:00:00,20.0,20.0
W 21 St & 6 Ave,2022-08-01 14:00:00,20.0,17.0
W 21 St & 6 Ave,2022-08-01 15:00:00,22.0,22.0
W 21 St & 6 Ave,2022-08-01 16:00:00,22.0,21.0
W 21 St & 6 Ave,2022-08-01 17:00:00,27.0,24.0
W 21 St & 6 Ave,2022-08-01 18:00:00,47.0,43.0
W 21 St & 6 Ave,2022-08-01 19:00:00,52.0,38.0
W 21 St & 6 Ave,2022-08-01 20:00:00,40.0,32.0
W 21 St & 6 Ave,2022-08-01 21:00:00,28.0,21.0
W 21 St & 6 Ave,2022-08-01 22:00:00,13.0,8.0
W 21 St & 6 Ave,2022-08-01 23:00:00,5.0,5.0
W 21 St & 6 Ave,2022-08-02 00:00:00,2.0,2.0
W 21 St & 6 Ave,2022-08-02 01:00:00,-0.0,1.0
W 21 St & 6 Ave,2022-08-02 02:00:00,0.0,0.0
W 21 St & 6 Ave,2022-08-02 03:00:00,3.0,3.0
W 21 St & 6 Ave,2022-08-02 04:00:00,3.0,2.0
W 21 St & 6 Ave,2022-08-02 05:00:00,1.0,5.0
W 21 St & 6 Ave,2022-08-02 06:00:00,4.0,9.0
W 21 St & 6 Ave,2022-08-02 07:00:00,11.0,16.0
W 21 St & 6 Ave,2022-08-02 08:00:00,20.0,23.0
W 21 St & 6 Ave,2022-08-02 09:00:00,29.0,46.0
W 21 St & 6 Ave,2022-08-02 10:00:00,31.0,42.0
W 21 St & 6 Ave,2022-08-02 11:00:00,23.0,24.0
W 21 St & 6 Ave,2022-08-02 12:00:00,22.0,21.0
W 21 St & 6 Ave,2022-08-02 13:00:00,27.0,24.0
W 21 St & 6 Ave,2022-08-02 14:00:00,25.0,26.0
W 21 St & 6 Ave,2022-08-02 15:00:00,30.0,25.0
W 21 St & 6 Ave,2022-08-02 16:00:00,32.0,27.0
W 21 St & 6 Ave,2022-08-02 17:00:00,45.0,39.0
W 21 St & 6 Ave,2022-08-02 18:00:00,63.0,58.0
W 21 St & 6 Ave,2022-08-02 19:00:00,53.0,43.0
W 21 St & 6 Ave,2022-08-02 20:00:00,38.0,33.0
W 21 St & 6 Ave,2022-08-02 21:00:00,23.0,21.0
W 21 St & 6 Ave,2022-08-02 22:00:00,13.0,13.0
W 21 St & 6 Ave,2022-08-02 23:00:00,6.0,8.0
W 21 St & 6 Ave,2022-08-03 00:00:00,4.0,4.0
W 21 St & 6 Ave,2022-08-03 01:00:00,2.0,2.0
W 21 St & 6 Ave,2022-08-03 02:00:00,2.0,1.0
W 21 St & 6 Ave,2022-08-03 03:00:00,3.0,3.0
W 21 St & 6 Ave,2022-08-03 04:00:00,1.0,2.0
W 21 St & 6 Ave,2022-08-03 05:00:00,1.0,5.0
W 21 St & 6 Ave,2022-08-03 06:00:00,3.0,7.0
W 21 St & 6 Ave,2022-08-03 07:00:00,12.0,12.0
W 21 St & 6 Ave,2022-08-03 08:00:00,17.0,25.0
W 21 St & 6 Ave,2022-08-03 09:00:00,27.0,49.0
W 21 St & 6 Ave,2022-08-03 10:00:00,33.0,38.0
W 21 St & 6 Ave,2022-08-03 11:00:00,28.0,30.0
W 21 St & 6 Ave,2022-08-03 12:00:00,27.0,26.0
W 21 St & 6 Ave,2022-08-03 13:00:00,28.0,25.0
W 21 St & 6 Ave,2022-08-03 14:00:00,32.0,29.0
W 21 St & 6 Ave,2022-08-03 15:00:00,27.0,23.0
W 21 St & 6 Ave,2022-08-03 16:00:00,32.0,25.0
W 21 St & 6 Ave,2022-08-03 17:00:00,43.0,34.0
W 21 St & 6 Ave,2022-08-03 18:00:00,53.0,47.0
W 21 St & 6 Ave,2022-08-03 19:00:00,47.0,43.0
W 21 St & 6 Ave,2022-08-03 20:00:00,36.0,35.0
W 21 St & 6 Ave,2022-08-03 21:00:00,24.0,22.0
W 21 St & 6 Ave,2022-08-03 22:00:00,12.0,11.0
W 21 St & 6 Ave,2022-08-03 23:00:00,7.0,6.0
W 21 St & 6 Ave,2022-08-04 00:00:00,2.0,2.0
W 21 St & 6 Ave,2022-08-04 01:00:00,0.0,0.0
W 21 St & 6 Ave,2022-08-04 02:00:00,1.0,1.0
W 21 St & 6 Ave,2022-08-04 03:00:00,2.0,3.0
W 21 St & 6 Ave,2022-08-04 04:00:00,1.0,3.0
W 21 St & 6 Ave,2022-08-04 05:00:00,1.0,3.0
W 21 St & 6 Ave,2022-08-04 06:00:00,2.0,8.0
W 21 St & 6 Ave,2022-08-04 07:00:00,10.0,12.0
W 21 St & 6 Ave,2022-08-04 08:00:00,18.0,21.0
W 21 St & 6 Ave,2022-08-04 09:00:00,26.0,44.0
W 21 St & 6 Ave,2022-08-04 10:00:00,22.0,34.0
W 21 St & 6 Ave,2022-08-04 11:00:00,21.0,26.0
W 21 St & 6 Ave,2022-08-04 12:00:00,25.0,23.0
W 21 St & 6 Ave,2022-08-04 13:00:00,27.0,24.0
W 21 St & 6 Ave,2022-08-04 14:00:00,19.0,15.0
W 21 St & 6 Ave,2022-08-04 15:00:00,26.0,22.0
W 21 St & 6 Ave,2022-08-04 16:00:00,31.0,27.0
W 21 St & 6 Ave,2022-08-04 17:00:00,38.0,26.0
W 21 St & 6 Ave,2022-08-04 18:00:00,48.0,39.0
W 21 St & 6 Ave,2022-08-04 19:00:00,40.0,39.0
W 21 St & 6 Ave,2022-08-04 20:00:00,29.0,26.0
W 21 St & 6 Ave,2022-08-04 21:00:00,16.0,14.0
W 21 St & 6 Ave,2022-08-04 22:00:00,11.0,11.0
W 21 St & 6 Ave,2022-08-04 23:00:00,6.0,6.0
W 21 St & 6 Ave,2022-08-05 00:00:00,4.0,4.0
W 21 St & 6 Ave,2022-08-05 01:00:00,4.0,3.0
W 21 St & 6 Ave,2022-08-05 02:00:00,4.0,4.0
W 21 St & 6 Ave,2022-08-05 03:00:00,4.0,4.0
W 21 St & 6 Ave,2022-08-05 04:00:00,2.0,3.0
W 21 St & 6 Ave,2022-08-05 05:00:00,0.0,2.0
W 21 St & 6 Ave,2022-08-05 06:00:00,1.0,2.0
W 21 St & 6 Ave,2022-08-05 07:00:00,3.0,5.0
W 21 St & 6 Ave,2022-08-05 08:00:00,6.0,11.0
W 21 St & 6 Ave,2022-08-05 09:00:00,17.0,20.0
W 21 St & 6 Ave,2022-08-05 10:00:00,21.0,24.0
W 21 St & 6 Ave,2022-08-05 11:00:00,20.0,28.0
W 21 St & 6 Ave,2022-08-05 12:00:00,23.0,27.0
W 21 St & 6 Ave,2022-08-05 13:00:00,30.0,31.0
W 21 St & 6 Ave,2022-08-05 14:00:00,32.0,31.0
W 21 St & 6 Ave,2022-08-05 15:00:00,32.0,27.0
W 21 St & 6 Ave,2022-08-05 16:00:00,32.0,26.0
W 21 St & 6 Ave,2022-08-05 17:00:00,38.0,35.0
W 21 St & 6 Ave,2022-08-05 18:00:00,42.0,36.0
W 21 St & 6 Ave,2022-08-05 19:00:00,36.0,34.0
W 21 St & 6 Ave,2022-08-05 20:00:00,26.0,27.0
W 21 St & 6 Ave,2022-08-05 21:00:00,16.0,12.0
W 21 St & 6 Ave,2022-08-05 22:00:00,8.0,7.0
W 21 St & 6 Ave,2022-08-05 23:00:00,7.0,6.0
W 22 St & 10 Ave,2022-08-01 00:00:00,4.0,6.0
W 22 St & 10 Ave,2022-08-01 01:00:00,2.0,3.0
W 22 St & 10 Ave,2022-08-01 02:00:00,2.0,1.0
W 22 St & 10 Ave,2022-08-01 03:00:00,1.0,1.0
W 22 St & 10 Ave,2022-08-01 04:00:00,1.0,1.0
W 22 St & 10 Ave,2022-08-01 05:00:00,0.0,2.0
W 22 St & 10 Ave,2022-08-01 06:00:00,4.0,3.0
W 22 St & 10 Ave,2022-08-01 07:00:00,7.0,10.0
W 22 St & 10 Ave,2022-08-01 08:00:00,11.0,13.0
W 22 St & 10 Ave,2022-08-01 09:00:00,20.0,18.0
W 22 St & 10 Ave,2022-08-01 10:00:00,20.0,16.0
W 22 St & 10 Ave,2022-08-01 11:00:00,12.0,14.0
W 22 St & 10 Ave,2022-08-01 12:00:00,10.0,10.0
W 22 St & 10 Ave,2022-08-01 13:00:00,9.0,13.0
W 22 St & 10 Ave,2022-08-01 14:00:00,9.0,9.0
W 22 St & 10 Ave,2022-08-01 15:00:00,11.0,8.0
W 22 St & 10 Ave,2022-08-01 16:00:00,13.0,9.0
W 22 St & 10 Ave,2022-08-01 17:00:00,15.0,12.0
W 22 St & 10 Ave,2022-08-01 18:00:00,28.0,23.0
W 22 St & 10 Ave,2022-08-01 19:00:00,22.0,28.0
W 22 St & 10 Ave,2022-08-01 20:00:00,14.0,23.0
W 22 St & 10 Ave,2022-08-01 21:00:00,12.0,15.0
W 22 St & 10 Ave,2022-08-01 22:00:00,6.0,9.0
W 22 St & 10 Ave,2022-08-01 23:00:00,4.0,4.0
W 22 St & 10 Ave,2022-08-02 00:00:00,1.0,1.0
W 22 St & 10 Ave,2022-08-02 01:00:00,1.0,0.0
W 22 St & 10 Ave,2022-08-02 02:00:00,2.0,1.0
W 22 St & 10 Ave,2022-08-02 03:00:00,3.0,2.0
W 22 St & 10 Ave,2022-08-02 04:00:00,2.0,3.0
W 22 St & 10 Ave,2022-08-02 05:00:00,2.0,2.0
W 22 St & 10 Ave,2022-08-02 06:00:00,4.0,3.0
W 22 St & 10 Ave,2022-08-02 07:00:00,10.0,8.0
W 22 St & 10 Ave,2022-08-02 08:00:00,19.0,14.0
W 22 St & 10 Ave,2022-08-02 09:00:00,28.0,17.0
W 22 St & 10 Ave,2022-08-02 10:00:00,19.0,20.0
W 22 St & 10 Ave,2022-08-02 11:00:00,13.0,17.0
W 22 St & 10 Ave,2022-08-02 12:00:00,14.0,15.0
W 22 St & 10 Ave,2022-08-02 13:00:00,13.0,11.0
W 22 St & 10 Ave,2022-08-02 14:00:00,13.0,11.0
W 22 St & 10 Ave,2022-08-02 15:00:00,14.0,11.0
W 22 St & 10 Ave,2022-08-02 16:00:00,16.0,17.0
W 22 St & 10 Ave,2022-08-02 17:00:00,24.0,22.0
W 22 St & 10 Ave,2022-08-02 18:00:00,35.0,35.0
W 22 St & 10 Ave,2022-08-02 19:00:00,33.0,42.0
W 22 St & 10 Ave,2022-08-02 20:00:00,30.0,32.0
W 22 St & 10 Ave,2022-08-02 21:00:00,21.0,23.0
W 22 St & 10 Ave,2022-08-02 22:00:00,12.0,14.0
W 22 St & 10 Ave,2022-08-02 23:00:00,6.0,5.0
W 22 St & 10 Ave,2022-08-03 00:00:00,5.0,2.0
W 22 St & 10 Ave,2022-08-03 01:00:00,2.0,2.0
W 22 St & 10 Ave,2022-08-03 02:00:00,1.0,1.0
W 22 St & 10 Ave,2022-08-03 03:00:00,2.0,2.0
W 22 St & 10 Ave,2022-08-03 04:00:00,2.0,2.0
W 22 St & 10 Ave,2022-08-03 05:00:00,2.0,2.0
W 22 St & 10 Ave,2022-08-03 06:00:00,3.0,3.0
W 22 St & 10 Ave,2022-08-03 07:00:00,8.0,5.0
W 22 St & 10 Ave,2022-08-03 08:00:00,13.0,13.0
W 22 St & 10 Ave,2022-08-03 09:00:00,30.0,17.0
W 22 St & 10 Ave,2022-08-03 10:00:00,23.0,22.0
W 22 St & 10 Ave,2022-08-03 11:00:00,15.0,15.0
W 22 St & 10 Ave,2022-08-03 12:00:00,13.0,14.0
W 22 St & 10 Ave,2022-08-03 13:00:00,14.0,17.0
W 22 St & 10 Ave,2022-08-03 14:00:00,15.0,15.0
W 22 St & 10 Ave,2022-08-03 15:00:00,15.0,16.0
W 22 St & 10 Ave,2022-08-03 16:00:00,15.0,23.0
W 22 St & 10 Ave,2022-08-03 17:00:00,23.0,24.0
W 22 St & 10 Ave,2022-08-03 18:00:00,32.0,36.0
W 22 St & 10 Ave,2022-08-03 19:00:00,28.0,34.0
W 22 St & 10 Ave,2022-08-03 20:00:00,31.0,29.0
W 22 St & 10 Ave,2022-08-03 21:00:00,28.0,25.0
W 22 St & 10 Ave,2022-08-03 22:00:00,21.0,16.0
W 22 St & 10 Ave,2022-08-03 23:00:00,12.0,10.0
W 22 St & 10 Ave,2022-08-04 00:00:00,5.0,7.0
W 22 St & 10 Ave,2022-08-04 01:00:00,3.0,5.0
W 22 St & 10 Ave,2022-08-04 02:00:00,2.0,3.0
W 22 St & 10 Ave,2022-08-04 03:00:00,1.0,3.0
W 22 St & 10 Ave,2022-08-04 04:00:00,1.0,2.0
W 22 St & 10 Ave,2022-08-04 05:00:00,2.0,1.0
W 22 St & 10 Ave,2022-08-04 06:00:00,4.0,2.0
W 22 St & 10 Ave,2022-08-04 07:00:00,8.0,4.0
W 22 St & 10 Ave,2022-08-04 08:00:00,19.0,13.0
W 22 St & 10 Ave,2022-08-04 09:00:00,27.0,17.0
W 22 St & 10 Ave,2022-08-04 10:00:00,21.0,17.0
W 22 St & 10 Ave,2022-08-04 11:00:00,15.0,14.0
W 22 St & 10 Ave,2022-08-04 12:00:00,15.0,14.0
W 22 St & 10 Ave,2022-08-04 13:00:00,15.0,9.0
W 22 St & 10 Ave,2022-08-04 14:00:00,13.0,11.0
W 22 St & 10 Ave,2022-08-04 15:00:00,15.0,18.0
W 22 St & 10 Ave,2022-08-04 16:00:00,19.0,14.0
W 22 St & 10 Ave,2022-08-04 17:00:00,21.0,24.0
W 22 St & 10 Ave,2022-08-04 18:00:00,26.0,32.0
W 22 St & 10 Ave,2022-08-04 19:00:00,21.0,36.0
W 22 St & 10 Ave,2022-08-04 20:00:00,18.0,22.0
W 22 St & 10 Ave,2022-08-04 21:00:00,20.0,15.0
W 22 St & 10 Ave,2022-08-04 22:00:00,14.0,11.0
W 22 St & 10 Ave,2022-08-04 23:00:00,9.0,11.0
W 22 St & 10 Ave,2022-08-05 00:00:00,4.0,7.0
W 22 St & 10 Ave,2022-08-05 01:00:00,2.0,3.0
W 22 St & 10 Ave,2022-08-05 02:00:00,1.0,2.0
W 22 St & 10 Ave,2022-08-05 03:00:00,1.0,3.0
W 22 St & 10 Ave,2022-08-05 04:00:00,1.0,2.0
W 22 St & 10 Ave,2022-08-05 05:00:00,2.0,1.0
W 22 St & 10 Ave,2022-08-05 06:00:00,4.0,2.0
W 22 St & 10 Ave,2022-08-05 07:00:00,7.0,7.0
W 22 St & 10 Ave,2022-08-05 08:00:00,18.0,18.0
W 22 St & 10 Ave,2022-08-05 09:00:00,24.0,18.0
W 22 St & 10 Ave,2022-08-05 10:00:00,17.0,20.0
W 22 St & 10 Ave,2022-08-05 11:00:00,15.0,16.0
W 22 St & 10 Ave,2022-08-05 12:00:00,15.0,19.0
W 22 St & 10 Ave,2022-08-05 13:00:00,18.0,17.0
W 22 St & 10 Ave,2022-08-05 14:00:00,20.0,16.0
W 22 St & 10 Ave,2022-08-05 15:00:00,22.0,20.0
W 22 St & 10 Ave,2022-08-05 16:00:00,22.0,21.0
W 22 St & 10 Ave,2022-08-05 17:00:00,33.0,28.0
W 22 St & 10 Ave,2022-08-05 18:00:00,36.0,30.0
W 22 St & 10 Ave,2022-08-05 19:00:00,26.0,21.0
W 22 St & 10 Ave,2022-08-05 20:00:00,19.0,21.0
W 22 St & 10 Ave,2022-08-05 21:00:00,16.0,15.0
W 22 St & 10 Ave,2022-08-05 22:00:00,10.0,6.0
W 22 St & 10 Ave,2022-08-05 23:00:00,5.0,6.0
W 31 St & 7 Ave,2022-08-01 00:00:00,4.0,4.0
W 31 St & 7 Ave,2022-08-01 01:00:00,2.0,3.0
W 31 St & 7 Ave,2022-08-01 02:00:00,2.0,2.0
W 31 St & 7 Ave,2022-08-01 03:00:00,2.0,3.0
W 31 St & 7 Ave,2022-08-01 04:00:00,1.0,2.0
W 31 St & 7 Ave,2022-08-01 05:00:00,3.0,3.0
W 31 St & 7 Ave,2022-08-01 06:00:00,7.0,5.0
W 31 St & 7 Ave,2022-08-01 07:00:00,10.0,10.0
W 31 St & 7 Ave,2022-08-01 08:00:00,15.0,14.0
W 31 St & 7 Ave,2022-08-01 09:00:00,17.0,19.0
W 31 St & 7 Ave,2022-08-01 10:00:00,13.0,13.0
W 31 St & 7 Ave,2022-08-01 11:00:00,14.0,14.0
W 31 St & 7 Ave,2022-08-01 12:00:00,15.0,13.0
W 31 St & 7 Ave,2022-08-01 13:00:00,9.0,14.0
W 31 St & 7 Ave,2022-08-01 14:00:00,9.0,16.0
W 31 St & 7 Ave,2022-08-01 15:00:00,12.0,21.0
W 31 St & 7 Ave,2022-08-01 16:00:00,13.0,24.0
W 31 St & 7 Ave,2022-08-01 17:00:00,25.0,30.0
W 31 St & 7 Ave,2022-08-01 18:00:00,36.0,41.0
W 31 St & 7 Ave,2022-08-01 19:00:00,36.0,32.0
W 31 St & 7 Ave,2022-08-01 20:00:00,25.0,17.0
W 31 St & 7 Ave,2022-08-01 21:00:00,13.0,11.0
W 31 St & 7 Ave,2022-08-01 22:00:00,8.0,8.0
W 31 St & 7 Ave,2022-08-01 23:00:00,8.0,6.0
W 31 St & 7 Ave,2022-08-02 00:00:00,5.0,3.0
W 31 St & 7 Ave,2022-08-02 01:00:00,6.0,5.0
W 31 St & 7 Ave,2022-08-02 02:00:00,4.0,3.0
W 31 St & 7 Ave,2022-08-02 03:00:00,4.0,3.0
W 31 St & 7 Ave,2022-08-02 04:00:00,4.0,3.0
W 31 St & 7 Ave,2022-08-02 05:00:00,4.0,3.0
W 31 St & 7 Ave,2022-08-02 06:00:00,20.0,6.0
W 31 St & 7 Ave,2022-08-02 07:00:00,20.0,12.0
W 31 St & 7 Ave,2022-08-02 08:00:00,22.0,21.0
W 31 St & 7 Ave,2022-08-02 09:00:00,27.0,27.0
W 31 St & 7 Ave,2022-08-02 10:00:00,19.0,19.0
W 31 St & 7 Ave,2022-08-02 11:00:00,12.0,13.0
W 31 St & 7 Ave,2022-08-02 12:00:00,14.0,15.0
W 31 St & 7 Ave,2022-08-02 13:00:00,13.0,18.0
W 31 St & 7 Ave,2022-08-02 14:00:00,15.0,18.0
W 31 St & 7 Ave,2022-08-02 15:00:00,19.0,29.0
W 31 St & 7 Ave,2022-08-02 16:00:00,20.0,33.0
W 31 St & 7 Ave,2022-08-02 17:00:00,34.0,42.0
W 31 St & 7 Ave,2022-08-02 18:00:00,51.0,50.0
W 31 St & 7 Ave,2022-08-02 19:00:00,41.0,31.0
W 31 St & 7 Ave,2022-08-02 20:00:00,34.0,18.0
W 31 St & 7 Ave,2022-08-02 21:00:00,17.0,11.0
W 31 St & 7 Ave,2022-08-02 22:00:00,12.0,9.0
W 31 St & 7 Ave,2022-08-02 23:00:00,9.0,5.0
W 31 St & 7 Ave,2022-08-03 00:00:00,3.0,5.0
W 31 St & 7 Ave,2022-08-03 01:00:00,2.0,4.0
W 31 St & 7 Ave,2022-08-03 02:00:00,4.0,3.0
W 31 St & 7 Ave,2022-08-03 03:00:00,5.0,3.0
W 31 St & 7 Ave,2022-08-03 04:00:00,2.0,1.0
W 31 St & 7 Ave,2022-08-03 05:00:00,1.0,3.0
W 31 St & 7 Ave,2022-08-03 06:00:00,6.0,6.0
W 31 St & 7 Ave,2022-08-03 07:00:00,11.0,13.0
W 31 St & 7 Ave,2022-08-03 08:00:00,26.0,26.0
W 31 St & 7 Ave,2022-08-03 09:00:00,21.0,22.0
W 31 St & 7 Ave,2022-08-03 10:00:00,14.0,18.0
W 31 St & 7 Ave,2022-08-03 11:00:00,14.0,14.0
W 31 St & 7 Ave,2022-08-03 12:00:00,15.0,17.0
W 31 St & 7 Ave,2022-08-03 13:00:00,15.0,14.0
W 31 St & 7 Ave,2022-08-03 14:00:00,13.0,19.0
W 31 St & 7 Ave,2022-08-03 15:00:00,17.0,30.0
W 31 St & 7 Ave,2022-08-03 16:00:00,22.0,37.0
W 31 St & 7 Ave,2022-08-03 17:00:00,27.0,33.0
W 31 St & 7 Ave,2022-08-03 18:00:00,45.0,40.0
W 31 St & 7 Ave,2022-08-03 19:00:00,33.0,28.0
W 31 St & 7 Ave,2022-08-03 20:00:00,26.0,23.0
W 31 St & 7 Ave,2022-08-03 21:00:00,20.0,13.0
W 31 St & 7 Ave,2022-08-03 22:00:00,16.0,8.0
W 31 St & 7 Ave,2022-08-03 23:00:00,17.0,11.0
W 31 St & 7 Ave,2022-08-04 00:00:00,8.0,7.0
W 31 St & 7 Ave,2022-08-04 01:00:00,4.0,4.0
W 31 St & 7 Ave,2022-08-04 02:00:00,2.0,2.0
W 31 St & 7 Ave,2022-08-04 03:00:00,3.0,2.0
W 31 St & 7 Ave,2022-08-04 04:00:00,2.0,2.0
W 31 St & 7 Ave,2022-08-04 05:00:00,1.0,4.0
W 31 St & 7 Ave,2022-08-04 06:00:00,15.0,7.0
W 31 St & 7 Ave,2022-08-04 07:00:00,15.0,12.0
W 31 St & 7 Ave,2022-08-04 08:00:00,22.0,21.0
W 31 St & 7 Ave,2022-08-04 09:00:00,21.0,22.0
W 31 St & 7 Ave,2022-08-04 10:00:00,15.0,19.0
W 31 St & 7 Ave,2022-08-04 11:00:00,13.0,12.0
W 31 St & 7 Ave,2022-08-04 12:00:00,14.0,15.0
W 31 St & 7 Ave,2022-08-04 13:00:00,11.0,16.0
W 31 St & 7 Ave,2022-08-04 14:00:00,13.0,16.0
W 31 St & 7 Ave,2022-08-04 15:00:00,16.0,33.0
W 31 St & 7 Ave,2022-08-04 16:00:00,24.0,37.0
W 31 St & 7 Ave,2022-08-04 17:00:00,24.0,30.0
W 31 St & 7 Ave,2022-08-04 18:00:00,40.0,34.0
W 31 St & 7 Ave,2022-08-04 19:00:00,30.0,27.0
W 31 St & 7 Ave,2022-08-04 20:00:00,24.0,19.0
W 31 St & 7 Ave,2022-08-04 21:00:00,17.0,12.0
W 31 St & 7 Ave,2022-08-04 22:00:00,16.0,11.0
W 31 St & 7 Ave,2022-08-04 23:00:00,9.0,6.0
W 31 St & 7 Ave,2022-08-05 00:00:00,9.0,7.0
W 31 St & 7 Ave,2022-08-05 01:00:00,7.0,4.0
W 31 St & 7 Ave,2022-08-05 02:00:00,3.0,1.0
W 31 St & 7 Ave,2022-08-05 03:00:00,4.0,2.0
W 31 St & 7 Ave,2022-08-05 04:00:00,2.0,2.0
W 31 St & 7 Ave,2022-08-05 05:00:00,3.0,4.0
W 31 St & 7 Ave,2022-08-05 06:00:00,11.0,6.0
W 31 St & 7 Ave,2022-08-05 07:00:00,11.0,12.0
W 31 St & 7 Ave,2022-08-05 08:00:00,19.0,22.0
W 31 St & 7 Ave,2022-08-05 09:00:00,20.0,16.0
W 31 St & 7 Ave,2022-08-05 10:00:00,15.0,16.0
W 31 St & 7 Ave,2022-08-05 11:00:00,11.0,14.0
W 31 St & 7 Ave,2022-08-05 12:00:00,12.0,12.0
W 31 St & 7 Ave,2022-08-05 13:00:00,11.0,20.0
W 31 St & 7 Ave,2022-08-05 14:00:00,19.0,29.0
W 31 St & 7 Ave,2022-08-05 15:00:00,21.0,34.0
W 31 St & 7 Ave,2022-08-05 16:00:00,24.0,28.0
W 31 St & 7 Ave,2022-08-05 17:00:00,25.0,27.0
W 31 St & 7 Ave,2022-08-05 18:00:00,28.0,26.0
W 31 St & 7 Ave,2022-08-05 19:00:00,22.0,18.0
W 31 St & 7 Ave,2022-08-05 20:00:00,20.0,14.0
W 31 St & 7 Ave,2022-08-05 21:00:00,13.0,9.0
W 31 St & 7 Ave,2022-08-05 22:00:00,9.0,8.0
W 31 St & 7 Ave,2022-08-05 23:00:00,7.0,7.0
West Drive & Prospect Park West,2022-08-01 00:00:00,4.0,2.0
West Drive & Prospect Park West,2022-08-01 01:00:00,1.0,0.0
West Drive & Prospect Park West,2022-08-01 02:00:00,1.0,1.0
West Drive & Prospect Park West,2022-08-01 03:00:00,1.0,2.0
West Drive & Prospect Park West,2022-08-01 04:00:00,1.0,1.0
West Drive & Prospect Park West,2022-08-01 05:00:00,2.0,2.0
West Drive & Prospect Park West,2022-08-01 06:00:00,2.0,2.0
West Drive & Prospect Park West,2022-08-01 07:00:00,2.0,2.0
West Drive & Prospect Park West,2022-08-01 08:00:00,5.0,4.0
West Drive & Prospect Park West,2022-08-01 09:00:00,6.0,6.0
West Drive & Prospect Park West,2022-08-01 10:00:00,8.0,5.0
West Drive & Prospect Park West,2022-08-01 11:00:00,6.0,6.0
West Drive & Prospect Park West,2022-08-01 12:00:00,6.0,5.0
